,year,kilometers_driven,owner_type,engine,power,seats,price,location_Bangalore,location_Chennai,location_Coimbatore,location_Delhi,location_Hyderabad,location_Jaipur,location_Kochi,location_Kolkata,location_Mumbai,location_Pune,fuel_type_Diesel,transmission_Manual
1795,2016,17000.0,1,1595.0,122.0,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
1796,2018,46493.0,1,1197.0,81.86,5,5.53,0,0,0,0,0,0,1,0,0,0,1,1
1797,2009,68000.0,3,1197.0,78.9,5,1.95,0,0,0,0,0,0,0,0,0,1,1,1
1798,2017,2000.0,1,1248.0,74.0,5,8.2,0,0,0,0,1,0,0,0,0,0,1,1
1799,2014,52609.0,1,1343.0,90.0,5,0.9,0,0,0,0,0,0,0,0,0,1,1,1
1800,2013,52609.0,3,2494.0,100.6,7,6.5,0,0,0,0,0,0,0,0,0,1,1,1
1801,2014,45535.0,1,1998.0,112.0,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
1802,2016,39228.0,1,1368.0,112.4,5,6.58,0,0,1,0,0,0,0,0,0,0,1,1
1803,2011,57000.0,2,1399.0,92.7,5,2.1,0,0,0,0,0,0,0,0,1,0,1,1
1804,2008,85445.0,2,1086.0,68.05,5,2.0,0,1,0,0,0,0,0,0,0,0,1,1
1805,2015,54000.0,1,1120.0,71.0,5,3.7,0,0,0,1,0,0,0,0,0,0,1,1
1806,2014,53000.0,1,998.0,67.04,5,3.8,0,0,0,0,0,0,0,0,1,0,1,0
1807,2014,60000.0,1,1197.0,78.9,5,3.25,0,0,0,0,0,1,0,0,0,0,1,1
1808,2015,65668.0,1,1461.0,83.8,5,5.53,0,0,1,0,0,0,0,0,0,0,1,1
1809,2011,100000.0,2,1995.0,190.0,5,5.75,0,0,0,0,0,0,0,0,0,0,1,0
1810,2018,1800.0,1,1197.0,82.0,5,5.1,0,0,0,0,0,0,0,1,0,0,1,1
1811,2009,44200.0,2,995.0,62.0,5,1.6,0,0,0,0,0,0,0,0,0,1,1,1
1812,2018,14000.0,1,1497.0,117.3,5,5.75,0,0,0,0,0,0,0,0,0,0,1,1
1813,2013,52609.0,1,1598.0,103.6,5,5.9,0,1,0,0,0,0,0,0,0,0,1,1
1814,2012,73000.0,1,2982.0,169.0,7,5.75,0,0,0,1,0,0,0,0,0,0,1,0
1815,2011,68000.0,1,1497.0,118.0,5,3.6,0,0,0,1,0,0,0,0,0,0,1,1
1816,2017,19543.0,1,1995.0,190.0,5,5.75,0,0,0,0,0,1,0,0,0,0,1,0
1817,2014,38000.0,2,1968.0,174.3,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
1818,2014,32805.0,1,1248.0,73.94,5,3.6,0,0,0,1,0,0,0,0,0,0,1,1
1819,2016,44782.0,1,1498.0,103.2,5,7.12,0,0,0,0,0,0,1,0,0,0,1,0
1820,2016,55700.0,1,1498.0,98.6,5,7.52,0,0,0,0,0,0,1,0,0,0,1,1
1821,2012,60000.0,2,1968.0,140.8,5,5.75,0,0,0,1,0,0,0,0,0,0,1,0
1822,2014,56000.0,1,1598.0,103.52,5,7.0,0,0,0,0,1,0,0,0,0,0,1,1
1823,2011,60000.0,1,2982.0,171.0,7,5.75,0,0,0,1,0,0,0,0,0,0,1,1
1824,2010,78563.0,1,1991.0,123.7,5,2.35,0,0,0,0,0,0,0,0,1,0,1,1
1825,2014,34669.0,1,1196.0,73.0,7,2.9,0,0,0,0,0,0,0,0,1,0,1,1
1826,2017,17000.0,1,1373.0,91.1,5,7.65,0,0,0,1,0,0,0,0,0,0,1,1
1827,2016,66000.0,1,1248.0,88.5,5,6.4,0,0,0,1,0,0,0,0,0,0,1,1
1828,2014,102418.0,1,2494.0,100.6,7,5.75,0,0,0,0,0,0,0,0,0,1,1,1
1829,2014,48800.0,1,1197.0,85.8,5,4.25,0,0,0,0,0,0,0,1,0,0,1,1
1830,2019,10601.0,1,2755.0,171.5,7,5.75,0,0,0,0,0,0,1,0,0,0,1,0
1831,2017,8200.0,1,1396.0,69.0,5,4.4,0,0,0,0,0,0,0,0,0,1,1,1
1832,2012,100000.0,1,1197.0,82.85,5,3.25,0,0,0,0,0,1,0,0,0,0,1,1
1833,2012,78000.0,1,1399.0,68.0,5,2.8,0,0,0,0,0,0,0,0,0,1,1,1
1834,2015,50000.0,1,1248.0,73.74,8,4.3,0,0,0,0,0,0,0,1,0,0,1,1
1835,2006,89327.0,3,1399.0,68.0,5,1.55,0,1,0,0,0,0,0,0,0,0,1,1
1836,2007,98000.0,2,2354.0,152.0,5,4.7,0,1,0,0,0,0,0,0,0,0,1,1
1837,2017,24700.0,1,1199.0,88.7,5,7.07,0,0,0,0,0,0,1,0,0,0,1,1
1838,2018,6000.0,1,2987.0,97.7,7,5.75,0,0,0,1,0,0,0,0,0,0,1,0
1839,2018,9434.0,1,1197.0,81.86,5,5.75,0,0,0,1,0,0,0,0,0,0,1,1
1840,2012,29000.0,1,1197.0,85.8,5,3.25,0,0,0,0,0,0,0,0,1,0,1,1
1841,2017,22440.0,1,1498.0,108.495,5,8.89,0,0,1,0,0,0,0,0,0,0,1,0
1842,2015,73070.0,1,1497.0,117.3,5,5.9,0,0,0,0,0,0,0,0,1,0,1,1
1843,2016,21771.0,1,1199.0,88.7,5,4.95,0,0,0,0,0,0,0,1,0,0,1,1
1844,2014,62000.0,1,1248.0,75.0,5,3.75,0,0,0,1,0,0,0,0,0,0,1,1
1845,2017,37024.0,1,1582.0,126.2,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
1846,2014,60336.0,2,2967.0,97.7,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
1847,2014,26008.0,1,814.0,55.2,5,1.97,0,0,0,0,0,0,0,1,0,0,1,1
1848,2010,90000.0,2,1399.0,68.0,5,1.4,0,0,0,0,0,1,0,0,0,0,1,1
1849,2018,35569.0,1,1198.0,73.75,5,7.27,0,0,1,0,0,0,0,0,0,0,1,1
1850,2013,40000.0,1,1461.0,84.8,5,4.0,0,0,0,0,0,0,0,1,0,0,1,1
1851,2015,45000.0,1,1199.0,88.7,5,4.75,0,0,0,0,0,0,0,1,0,0,1,1
1852,2015,42000.0,1,1197.0,80.0,5,5.1,0,0,0,1,0,0,0,0,0,0,1,1
1853,2012,46913.0,1,2967.0,97.7,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
1854,2014,62000.0,1,2696.0,184.0,7,5.75,0,0,0,1,0,0,0,0,0,0,1,0
1855,2017,15000.0,1,2755.0,174.5,7,5.75,0,0,0,0,0,0,0,0,0,0,1,0
1856,2014,69000.0,1,1896.0,66.0,5,1.6,0,0,0,0,0,0,0,1,0,0,1,1
1857,2012,41367.0,1,2148.0,170.0,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
1858,2018,15982.0,1,1373.0,91.1,5,5.75,0,0,0,0,0,0,1,0,0,0,1,1
1859,2013,99595.0,2,1248.0,74.0,5,4.75,0,0,0,0,1,0,0,0,0,0,1,1
1860,2014,63000.0,3,2446.0,75.0,5,3.65,1,0,0,0,0,0,0,0,0,0,1,1
1861,2012,49000.0,2,2495.0,97.7,5,5.75,0,0,0,1,0,0,0,0,0,0,1,0
1862,2013,48272.0,1,2835.0,116.9,6,5.75,0,0,0,0,0,0,1,0,0,0,1,1
1863,2008,63000.0,1,1794.0,125.0,5,2.05,0,0,0,1,0,0,0,0,0,0,1,1
1864,2016,77000.0,1,998.0,58.16,5,3.3,0,0,0,0,0,0,0,0,0,0,0,1
1865,2013,11734.0,1,796.0,34.2,8,2.25,0,0,0,0,0,0,0,0,1,0,1,1
1866,2014,62012.0,1,1968.0,174.33,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
1867,2017,46000.0,1,1197.0,81.86,5,4.95,0,1,0,0,0,0,0,0,0,0,0,1
1868,2016,45449.0,1,1498.0,98.6,5,7.48,0,0,1,0,0,0,0,0,0,0,1,1
1869,2014,85000.0,2,1796.0,157.7,5,5.5,0,0,0,0,0,0,0,0,1,0,1,0
1870,2013,45330.0,1,1968.0,147.51,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
1871,2012,88000.0,1,1197.0,85.8,5,3.85,0,0,0,0,0,0,0,0,1,0,1,1
1872,2016,45376.0,1,1248.0,73.75,5,5.75,0,0,0,1,0,0,0,0,0,0,1,1
1873,2014,81000.0,1,2179.0,140.0,7,9.0,0,0,0,0,0,0,0,0,0,1,1,1
1874,2012,83381.0,1,1199.0,79.4,5,2.21,0,0,0,0,0,0,1,0,0,0,1,1
1875,2017,78526.0,1,1498.0,98.96,5,8.09,0,0,0,0,0,0,1,0,0,0,1,1
1876,2017,27313.0,1,2993.0,97.7,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
1877,2015,42747.0,2,1968.0,174.3,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
1878,2015,42265.0,2,1995.0,190.0,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
1879,2009,21000.0,1,1197.0,80.0,5,2.6,0,0,0,0,0,0,0,0,1,0,1,0
1880,2016,55100.0,1,1582.0,126.2,5,5.75,0,0,0,0,0,0,0,0,0,0,1,0
1881,2014,70000.0,1,1968.0,174.33,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
1882,2007,55000.0,3,1495.5,97.7,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
1883,2012,58235.0,1,1197.0,78.9,5,2.45,0,0,0,0,0,0,0,1,0,0,1,1
1884,2017,26000.0,1,1498.0,98.96,5,8.99,0,0,0,0,0,0,0,0,1,0,1,1
1885,2011,35000.0,1,1598.0,103.6,5,3.15,0,0,0,0,0,0,0,1,0,0,1,1
1886,2017,24000.0,1,1248.0,73.75,5,8.2,0,0,0,0,0,1,0,0,0,0,1,1
1887,2016,98000.0,1,1997.0,120.0,7,5.75,0,0,0,0,0,0,0,0,0,0,1,1
1888,2016,44487.0,1,1396.0,88.73,5,7.3,0,0,1,0,0,0,0,0,0,0,1,1
1889,2008,65000.0,1,796.0,46.3,5,1.59,0,1,0,0,0,0,0,0,0,0,1,1
1890,2015,34951.0,2,1197.0,78.9,5,3.15,0,0,0,1,0,0,0,0,0,0,1,1
1891,2015,52373.0,2,2179.0,120.0,7,8.5,0,0,0,0,0,0,0,1,0,0,1,1
1892,2010,66285.0,1,1199.0,75.0,5,3.0,0,0,0,0,1,0,0,0,0,0,1,1
1893,2012,66000.0,1,2993.0,97.7,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
1894,2016,43000.0,1,1498.0,98.6,5,7.75,0,0,0,0,1,0,0,0,0,0,1,1
1895,2013,45200.0,1,2148.0,170.0,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
1896,2016,41000.0,1,2179.0,140.0,7,5.75,0,0,0,0,0,0,0,0,1,0,1,0
1897,2017,39430.0,1,1497.0,117.3,5,8.29,0,0,0,0,0,0,1,0,0,0,1,0
1898,2014,83274.0,1,1248.0,74.0,5,5.79,0,0,1,0,0,0,0,0,0,0,1,1
1899,2017,32324.0,1,2143.0,170.0,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
1900,2011,49999.0,1,1497.0,118.0,5,3.8,0,0,0,0,0,0,0,0,1,0,1,1
1901,2014,66000.0,1,2956.0,83.8,7,4.45,1,0,0,0,0,0,0,0,0,0,1,1
1902,2012,54000.0,1,1197.0,82.85,5,3.3,0,0,0,1,0,0,0,0,0,0,1,1
1903,2009,80000.0,2,1248.0,91.2,5,1.75,0,0,0,0,0,1,0,0,0,0,1,1
1904,2011,72000.0,2,1799.0,130.0,5,5.5,1,0,0,0,0,0,0,0,0,0,1,0
1905,2017,44865.0,1,1582.0,126.2,5,5.75,0,0,0,0,0,0,0,0,0,1,1,1
1906,2017,22000.0,2,1968.0,143.0,5,5.75,0,0,0,1,0,0,0,0,0,0,1,0
1907,2013,57478.0,2,1591.0,121.3,5,5.25,0,0,0,1,0,0,0,0,0,0,1,1
1908,2011,75000.0,1,1396.0,90.0,5,3.75,0,0,0,0,1,0,0,0,0,0,1,1
1909,2015,50624.0,1,1498.0,98.6,7,6.32,0,0,0,0,0,0,1,0,0,0,1,1
1910,2018,75000.0,1,1582.0,126.32,5,7.75,1,0,0,0,0,0,0,0,0,0,1,0
1911,2006,87000.0,2,1596.0,101.0,5,1.37,0,1,0,0,0,0,0,0,0,0,1,1
1912,2010,62000.0,1,1197.0,78.9,5,2.1,0,0,0,0,0,0,0,0,1,0,1,1
1913,2016,41372.0,1,1248.0,88.5,5,5.75,0,0,0,0,1,0,0,0,0,0,1,1
1914,2015,70000.0,1,2494.0,100.6,7,5.75,0,0,0,0,0,0,0,0,0,0,1,1
1915,2017,35000.0,1,2143.0,136.0,5,5.75,0,0,0,0,0,0,0,0,0,1,1,0
1916,2006,71993.0,1,796.0,46.3,5,1.8,0,0,0,0,1,0,0,0,0,0,1,1
1917,2013,62000.0,2,2143.0,170.0,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
1918,2015,51000.0,1,1248.0,74.0,5,4.74,0,0,0,1,0,0,0,0,0,0,1,1
1919,2016,26038.0,1,1197.0,82.0,5,5.43,0,0,0,0,0,0,1,0,0,0,1,1
1920,2018,37713.0,2,2982.0,168.5,7,5.75,0,0,0,0,0,0,1,0,0,0,1,0
1921,2011,78088.0,1,1998.0,132.0,8,6.3,0,0,0,0,0,0,0,1,0,0,1,1
1922,2017,30453.0,1,1498.0,98.59,5,8.45,0,0,0,0,0,0,1,0,0,0,1,1
1923,2016,54000.0,1,1196.0,86.8,5,5.0,0,0,0,0,0,0,0,0,0,1,1,1
1924,2011,52609.0,1,2982.0,171.0,7,5.75,0,1,0,0,0,0,0,0,0,0,1,1
1925,2012,65097.0,1,1197.0,85.8,5,4.7,0,0,0,0,1,0,0,0,0,0,1,1
1926,2018,28060.0,1,2979.0,97.7,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
1927,2012,52609.0,1,1798.0,160.0,5,3.3,0,0,0,0,0,0,0,0,0,1,1,1
1928,2009,111000.0,2,1061.0,67.0,5,1.51,0,0,0,0,0,1,0,0,0,0,1,1
1929,2013,63295.0,1,1461.0,108.45,5,6.09,0,0,0,0,0,0,1,0,0,0,1,1
1930,2015,35770.0,1,1373.0,91.1,5,5.95,0,0,0,0,0,0,0,0,1,0,1,1
1931,2012,52604.5,1,1582.0,126.24,5,9.0,0,0,0,0,1,0,0,0,0,0,1,1
1932,2015,45000.0,1,1498.0,103.52,5,4.25,0,0,0,0,0,0,0,1,0,0,1,0
1933,2013,21000.0,1,2143.0,170.0,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
1934,2011,54774.0,1,2354.0,177.6,5,6.35,0,0,0,0,0,0,0,0,1,0,1,0
1935,2014,41123.0,1,998.0,67.04,5,3.4,0,1,0,0,0,0,0,0,0,0,1,1
1936,2017,17465.0,1,2979.0,97.7,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
1937,2014,48000.0,1,1995.0,190.0,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
1938,2011,52609.0,1,1598.0,103.6,5,4.0,0,1,0,0,0,0,0,0,0,0,1,1
1939,2018,12000.0,1,1248.0,74.0,5,5.5,0,0,0,0,0,0,0,0,0,1,1,1
1940,2012,34000.0,1,2179.0,147.51,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
1941,2012,71360.0,1,1396.0,90.0,5,3.95,0,0,0,0,1,0,0,0,0,0,1,1
1942,2012,74000.0,2,1248.0,73.75,5,4.25,0,0,0,0,0,0,0,0,1,0,1,1
1943,2018,28937.0,1,1956.0,170.0,5,5.75,0,0,0,0,0,0,1,0,0,0,1,1
1944,2012,82085.0,1,1248.0,88.76,7,6.5,0,0,0,0,1,0,0,0,0,0,1,1
1945,2011,68465.0,1,1196.0,70.0,5,2.95,1,0,0,0,0,0,0,0,0,0,1,1
1946,2013,63854.0,1,1364.0,86.79,5,7.12,0,0,1,0,0,0,0,0,0,0,1,1
1947,2018,3000.0,1,1248.0,88.5,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
1948,2009,65055.0,1,1497.0,118.0,5,2.75,0,0,0,1,0,0,0,0,0,0,1,1
1949,2015,52601.125,1,2179.0,120.0,7,5.75,0,0,0,0,1,0,0,0,0,0,1,1
1950,2014,64241.0,1,1197.0,81.86,5,3.67,0,0,0,0,0,0,0,0,1,0,1,1
1951,2008,2200.0,1,1390.0,75.0,5,2.3,0,0,0,0,0,0,0,0,0,1,1,1
1952,2008,88123.0,1,1896.0,66.0,5,2.2,0,0,0,0,0,0,0,0,0,1,1,1
1953,2014,79000.0,1,2987.0,97.7,7,5.75,0,0,0,0,0,0,0,0,0,1,1,0
1954,2016,28143.0,1,1995.0,190.0,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
1955,2015,23001.0,1,1598.0,103.2,5,5.49,0,0,0,0,0,0,0,0,1,0,1,1
1956,2013,82002.0,2,1968.0,147.51,5,5.75,0,0,0,0,0,0,0,0,0,0,1,0
1957,2009,75000.0,1,1399.0,68.0,5,1.99,1,0,0,0,0,0,0,0,0,0,1,1
1958,2016,37451.0,1,1582.0,126.3,5,6.64,0,0,0,0,0,0,1,0,0,0,1,1
1959,2017,67000.0,1,2393.0,147.8,7,5.75,0,0,0,0,1,0,0,0,0,0,1,1
1960,2016,25000.0,1,1197.0,82.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,1
1961,2017,12000.0,1,1198.0,73.75,5,5.4,0,0,0,0,0,0,0,0,1,0,1,1
1962,2017,25000.0,1,799.0,53.3,5,2.99,0,0,0,0,0,0,0,1,0,0,1,1
1963,2011,95936.0,1,1497.0,118.0,5,4.1,0,0,0,0,0,1,0,0,0,0,1,1
1964,2018,5354.0,1,1197.0,81.86,5,6.76,0,0,0,0,0,0,1,0,0,0,1,0
1965,2016,42000.0,2,999.0,75.0,5,5.5,0,1,0,0,0,0,0,0,0,0,1,1
1966,2014,44282.0,1,1248.0,74.0,5,5.99,0,0,1,0,0,0,0,0,0,0,1,1
1967,2012,70000.0,1,1461.0,84.8,5,2.59,0,0,0,1,0,0,0,0,0,0,1,1
1968,2013,31400.0,1,2179.0,187.7,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
1969,2016,50000.0,1,1248.0,88.5,5,8.5,0,0,0,0,0,0,0,0,0,1,1,1
1970,2011,53000.0,1,1968.0,167.6,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
1971,2014,21727.0,1,1196.0,70.02,5,3.35,0,0,0,0,0,0,0,0,0,1,1,1
1972,2012,43000.0,2,2199.0,97.7,7,5.75,1,0,0,0,0,0,0,0,0,0,1,0
1973,2013,75000.0,1,2179.0,120.0,8,6.29,0,0,0,0,0,0,0,1,0,0,1,1
1974,2014,73557.0,1,1461.0,108.45,5,7.75,1,0,0,0,0,0,0,0,0,0,1,1
1975,2012,44555.0,1,1968.0,140.8,5,5.75,0,0,0,1,0,0,0,0,0,0,1,0
1976,2013,54885.0,1,1196.0,73.0,7,3.75,0,0,1,0,0,0,0,0,0,0,1,1
1977,2011,76000.0,2,2498.0,112.0,7,3.75,0,0,0,0,0,0,0,0,1,0,1,1
1978,2006,101000.0,2,998.0,67.1,5,1.5,0,0,0,0,0,1,0,0,0,0,1,1
1979,2014,66000.0,1,1061.0,64.0,5,1.45,0,1,0,0,0,0,0,0,0,0,1,1
1980,2013,84360.0,1,1586.0,103.3,5,4.12,0,0,1,0,0,0,0,0,0,0,1,1
1981,2016,25121.0,1,2393.0,147.8,7,5.75,0,0,0,0,0,0,0,0,1,0,1,1
1982,2015,100000.0,2,2494.0,100.6,7,5.75,0,0,0,0,0,0,0,0,0,1,1,1
1983,2011,66035.0,1,1199.0,73.9,5,2.49,0,0,0,0,0,0,0,1,0,0,1,1
1984,2015,52609.0,2,1496.0,88.73,5,3.85,0,0,0,0,0,0,0,0,0,1,1,1
1985,2014,85670.0,1,1498.0,89.84,5,6.25,0,0,0,0,1,0,0,0,0,0,1,1
1986,2015,35000.0,1,1120.0,70.0,5,4.88,0,0,0,0,1,0,0,0,0,0,1,1
1987,2016,8000.0,1,1497.0,117.3,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
1988,2007,52609.0,2,2494.0,102.0,8,4.8,0,0,0,0,1,0,0,0,0,0,1,1
1989,2012,60000.0,1,814.0,55.2,5,1.99,0,0,0,0,0,0,0,1,0,0,1,1
1990,2010,70600.0,1,1197.0,78.9,5,2.8,0,0,0,0,1,0,0,0,0,0,1,1
1991,2011,25000.0,2,1796.0,185.0,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
1992,2012,75000.0,1,2523.0,62.1,7,4.3,0,0,0,0,1,0,0,0,0,0,1,1
1993,2014,85071.0,1,1968.0,138.1,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
1994,2015,40000.0,1,1197.0,81.8,5,5.9,0,0,0,0,0,0,0,0,0,0,1,1
1995,2013,67000.0,1,1968.0,147.51,5,5.75,0,0,0,1,0,0,0,0,0,0,1,0
1996,2009,55000.0,2,1399.0,68.0,5,2.4,0,0,0,0,1,0,0,0,0,0,1,1
1997,2008,62000.0,2,1586.0,104.68,5,2.11,0,0,0,0,0,0,0,0,1,0,1,1
1998,2017,22526.0,1,1197.0,82.0,5,7.6,0,0,1,0,0,0,0,0,0,0,1,0
1999,2012,57788.0,1,1197.0,85.8,5,3.6,0,0,0,0,1,0,0,0,0,0,1,0
2000,2013,72000.0,1,2179.0,120.0,8,6.0,0,0,0,0,0,1,0,0,0,0,1,1
2001,2014,83128.0,1,2179.0,120.0,7,7.45,0,0,0,0,0,0,0,0,1,0,1,1
2002,2011,75000.0,1,796.0,46.3,5,2.1,0,1,0,0,0,0,0,0,0,0,1,1
2003,2013,58000.0,2,1461.0,108.45,5,5.2,0,0,0,0,0,0,0,0,0,0,1,1
2004,2017,1000.0,1,1197.0,81.8,5,6.36,0,0,0,0,0,0,0,0,1,0,1,1
2005,2015,59751.0,1,2494.0,100.6,7,5.75,0,0,0,0,0,0,1,0,0,0,1,1
2006,2015,29966.0,2,2993.0,97.7,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
2007,2009,65000.0,2,1991.0,142.0,5,4.9,0,0,0,0,0,0,0,1,0,0,1,1
2008,2015,75863.0,1,1461.0,108.45,5,6.7,0,0,0,0,0,0,1,0,0,0,1,1
2009,2013,54000.0,1,998.0,67.04,5,3.05,0,0,0,0,0,0,0,0,1,0,0,1
2010,2014,24000.0,1,1968.0,174.33,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
2011,2018,33218.0,1,1956.0,170.0,5,5.75,0,0,1,0,0,0,0,0,0,0,1,1
2012,2015,33425.0,1,1396.0,105.5,5,4.5,0,0,0,0,0,0,0,1,0,0,1,1
2013,2013,47000.0,1,1198.0,86.7,5,4.15,0,0,0,0,0,0,0,0,0,1,1,1
2014,2015,41000.0,1,1582.0,126.2,5,5.75,0,1,0,0,0,0,0,0,0,0,1,1
2015,2011,62000.0,1,1086.0,68.05,5,2.1,0,0,0,1,0,0,0,0,0,0,1,1
2016,2016,47035.0,1,1493.0,100.0,7,6.95,0,0,0,1,0,0,0,0,0,0,1,1
2017,2008,56230.0,2,1298.0,85.8,5,2.4,0,0,0,0,0,0,0,0,0,1,1,1
2018,2007,55000.0,1,1495.0,94.0,5,2.65,0,1,0,0,0,0,0,0,0,0,1,1
2019,2014,70669.0,1,2179.0,140.0,7,9.0,0,0,0,0,0,1,0,0,0,0,1,1
2020,2012,69000.0,1,998.0,67.1,5,2.1,0,0,0,0,0,0,0,0,0,1,1,1
2021,2011,65000.0,2,1199.0,79.4,5,2.5,0,0,0,0,0,0,0,0,0,1,1,1
2022,2009,30000.0,1,2698.0,179.5,5,8.95,0,0,0,0,0,0,0,0,1,0,1,0
2023,2017,2000.0,1,1496.0,113.98,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
2024,2015,40000.0,1,1193.0,88.7,5,4.0,0,1,0,0,0,0,0,0,0,0,1,1
2025,2014,40000.0,1,1498.0,98.6,5,4.45,0,0,0,0,0,0,0,1,0,0,1,1
2026,2010,26000.0,1,1199.0,79.4,5,1.5,0,0,0,0,0,1,0,0,0,0,1,1
2027,2011,105000.0,2,1968.0,140.0,5,5.75,0,0,0,0,0,1,0,0,0,0,1,0
2028,2015,2800.0,1,1498.0,99.0,5,8.41,0,0,0,0,0,0,0,1,0,0,1,1
2029,2014,71000.0,2,1582.0,126.32,5,5.45,0,0,0,0,0,0,0,0,1,0,1,0
2030,2015,32896.0,1,1497.0,117.3,5,8.9,0,0,0,0,0,0,0,0,1,0,1,0
2031,2012,45000.0,1,1197.0,78.9,5,3.65,0,0,0,0,1,0,0,0,0,0,1,1
2032,2015,65000.0,2,1995.0,190.0,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
2033,2013,45200.0,1,1968.0,147.51,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
2034,2008,82167.0,1,2354.0,152.0,5,5.4,0,0,0,0,1,0,0,0,0,0,1,0
2035,2016,37429.0,1,1197.0,81.86,5,5.89,0,0,1,0,0,0,0,0,0,0,1,1
2036,2016,46000.0,1,1248.0,88.5,5,8.45,0,0,0,0,1,0,0,0,0,0,1,1
2037,2011,67031.0,1,1497.0,117.3,5,4.0,0,0,0,1,0,0,0,0,0,0,1,1
2038,2013,30000.0,1,2993.0,97.7,4,5.75,0,0,0,0,0,0,0,0,1,0,1,0
2039,2016,47691.0,1,998.0,67.04,5,3.94,0,0,0,0,0,0,0,0,1,0,1,0
2040,2011,32531.0,2,1995.0,148.0,5,8.0,0,0,0,0,0,1,0,0,0,0,1,0
2041,2013,71336.0,1,1399.0,68.0,5,4.1,0,0,0,0,1,0,0,0,0,0,1,1
2042,2006,52609.0,1,2494.0,102.0,7,6.25,0,1,0,0,0,0,0,0,0,0,1,1
2043,2015,28193.0,1,1248.0,73.75,5,5.25,0,0,0,0,0,0,0,1,0,0,1,1
2044,2019,2526.0,1,2996.0,97.7,2,5.75,0,0,1,0,0,0,0,0,0,0,1,0
2045,2013,85000.0,1,1950.0,97.7,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
2046,2015,20780.0,1,1197.0,81.86,5,4.3,0,0,0,0,0,0,0,0,0,0,1,1
2047,2014,43081.0,1,1497.0,117.3,7,5.25,0,0,0,0,0,0,0,0,1,0,1,1
2048,2010,35000.0,2,1495.5,97.7,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
2049,2013,36000.0,1,1493.0,100.0,7,3.9,0,0,0,0,0,0,0,1,0,0,1,1
2050,2007,67000.0,3,1794.0,125.0,5,2.2,0,0,0,0,0,0,0,0,1,0,1,1
2051,2016,34079.0,1,1198.0,77.0,6,3.7,0,0,0,0,0,0,0,0,1,0,1,1
2052,2010,77849.0,2,2497.0,97.7,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
2053,2013,86000.0,1,796.0,47.3,5,2.41,0,0,0,0,0,1,0,0,0,0,1,1
2054,2015,110000.0,1,1968.0,174.33,5,5.75,0,0,0,0,0,0,0,0,0,1,1,0
2055,2015,116000.0,2,1364.0,67.05,5,5.8,0,0,0,0,1,0,0,0,0,0,1,1
2056,2016,41840.0,1,2179.0,140.0,7,5.75,0,0,1,0,0,0,0,0,0,0,1,1
2057,2015,19317.0,1,2982.0,168.7,7,5.75,0,0,0,0,1,0,0,0,0,0,1,1
2058,2014,41000.0,1,1193.0,55.23,5,3.25,0,0,0,0,0,0,0,0,0,1,0,1
2059,2017,25601.0,1,2143.0,97.7,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
2060,2015,83950.0,1,1582.0,126.2,5,5.75,0,0,0,0,0,1,0,0,0,0,1,1
2061,2012,60000.0,1,1497.0,118.0,5,5.5,0,0,0,0,0,0,0,0,0,1,1,0
