,datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,year,month,day
2995,2011-07-13 17:00:00,Summer,0,1.0,Clear,28.7,79.0,0.0,70,418,488,2011,7,Wednesday
2998,2011-07-13 20:00:00,Summer,0,1.0,Clear,28.7,84.0,11.0014,61,281,342,2011,7,Wednesday
3002,2011-07-14 00:00:00,Summer,0,1.0,Clear,27.06,69.0,19.9995,14,32,46,2011,7,Thursday
3004,2011-07-14 02:00:00,Summer,0,1.0,Clear,26.24,57.0,19.9995,3,7,10,2011,7,Thursday
3006,2011-07-14 04:00:00,Summer,0,1.0,Clear,25.42,53.0,16.9979,0,6,6,2011,7,Thursday
3007,2011-07-14 05:00:00,Summer,0,1.0,Clear,24.6,56.0,15.0013,6,22,28,2011,7,Thursday
3011,2011-07-14 09:00:00,Summer,0,1.0,Clear,27.88,47.0,19.0012,29,195,224,2011,7,Thursday
3014,2011-07-14 12:00:00,Summer,0,1.0,Clear,30.34,35.0,16.9979,51,172,223,2011,7,Thursday
3015,2011-07-14 13:00:00,Summer,0,1.0,Clear,31.16,33.0,22.0028,39,138,177,2011,7,Thursday
3016,2011-07-14 14:00:00,Summer,0,1.0,Clear,30.34,35.0,19.0012,49,129,178,2011,7,Thursday
3018,2011-07-14 16:00:00,Summer,0,1.0,Clear,31.16,33.0,8.9981,43,231,274,2011,7,Thursday
3020,2011-07-14 18:00:00,Summer,0,1.0,Clear,29.52,42.0,12.998,94,484,578,2011,7,Thursday
3021,2011-07-14 19:00:00,Summer,0,1.0,Clear,29.52,39.0,15.0013,67,333,400,2011,7,Thursday
3024,2011-07-14 22:00:00,Summer,0,1.0,Clear,26.24,57.0,6.0032,42,134,176,2011,7,Thursday
3026,2011-07-15 00:00:00,Summer,0,1.0,Clear,25.42,73.0,15.0013,23,57,80,2011,7,Friday
3028,2011-07-15 02:00:00,Summer,0,1.0,Clear,24.6,78.0,11.0014,16,22,38,2011,7,Friday
3034,2011-07-15 08:00:00,Summer,0,1.0,Clear,26.24,65.0,16.9979,50,514,564,2011,7,Friday
3038,2011-07-15 12:00:00,Summer,0,1.0,Clear,28.7,48.0,12.998,61,177,238,2011,7,Friday
3042,2011-07-15 16:00:00,Summer,0,1.0,Clear,29.52,51.0,12.998,96,265,361,2011,7,Friday
3045,2011-07-15 19:00:00,Summer,0,1.0,Clear,28.7,45.0,15.0013,114,280,394,2011,7,Friday
3047,2011-07-15 21:00:00,Summer,0,1.0,Clear,27.06,54.0,7.0015,75,186,261,2011,7,Friday
3053,2011-07-16 03:00:00,Summer,1,0.0,Clear,24.6,78.0,8.9981,6,20,26,2011,7,Saturday
3056,2011-07-16 06:00:00,Summer,1,0.0,Clear,24.6,78.0,11.0014,16,21,37,2011,7,Saturday
3058,2011-07-16 08:00:00,Summer,1,0.0,Clear,27.06,65.0,11.0014,37,90,127,2011,7,Saturday
3061,2011-07-16 11:00:00,Summer,1,1.0,Clear,30.34,48.0,15.0013,171,225,396,2011,7,Saturday
3062,2011-07-16 12:00:00,Summer,1,0.0,Clear,31.16,43.0,19.0012,187,276,463,2011,7,Saturday
3064,2011-07-16 14:00:00,Summer,1,0.0,Clear,30.34,45.0,19.9995,201,232,433,2011,7,Saturday
3073,2011-07-16 23:00:00,Summer,1,0.0,Clear,27.88,61.0,15.0013,61,107,168,2011,7,Saturday
3075,2011-07-17 01:00:00,Summer,1,0.0,Clear,26.24,69.0,12.998,16,86,102,2011,7,Sunday
3081,2011-07-17 07:00:00,Summer,1,0.0,Clear,26.24,73.0,11.0014,20,30,50,2011,7,Sunday
3085,2011-07-17 11:00:00,Summer,1,0.0,Clear,31.16,55.0,19.0012,147,244,391,2011,7,Sunday
3087,2011-07-17 13:00:00,Summer,1,0.0,Clear,32.8,49.0,19.9995,200,272,472,2011,7,Sunday
3088,2011-07-17 14:00:00,Summer,1,0.0,Clear,32.8,49.0,23.9994,168,262,430,2011,7,Sunday
3091,2011-07-17 17:00:00,Summer,1,0.0,Clear,32.8,49.0,26.0027,133,236,369,2011,7,Sunday
3092,2011-07-17 18:00:00,Summer,1,0.0,Clear,32.8,46.0,19.9995,147,243,390,2011,7,Sunday
3099,2011-07-18 01:00:00,Summer,0,1.0,Clear,28.7,74.0,15.0013,17,8,25,2011,7,Monday
3101,2011-07-18 03:00:00,Summer,0,1.0,Clear,27.06,78.0,12.998,3,4,7,2011,7,Monday
3105,2011-07-18 07:00:00,Summer,0,1.0,Clear,27.88,74.0,15.0013,22,255,277,2011,7,Monday
3107,2011-07-18 09:00:00,Summer,0,1.0,Clear,30.34,67.0,15.0013,33,170,203,2011,7,Monday
3110,2011-07-18 12:00:00,Summer,0,1.0,Clear,32.8,59.0,12.998,39,126,165,2011,7,Monday
3113,2011-07-18 15:00:00,Summer,0,1.0,Clear,34.44,53.0,22.0028,53,111,164,2011,7,Monday
3116,2011-07-18 18:00:00,Summer,0,1.0,Clear,33.62,49.0,23.9994,80,478,558,2011,7,Monday
3129,2011-07-19 07:00:00,Summer,0,1.0,Mist,30.34,70.0,11.0014,28,287,315,2011,7,Tuesday
3131,2011-07-19 09:00:00,Summer,0,1.0,Mist,32.8,63.0,8.9981,22,177,199,2011,7,Tuesday
3141,2011-07-19 19:00:00,Summer,0,1.0,Clear,31.16,75.0,12.998,54,334,388,2011,7,Tuesday
3144,2011-07-19 22:00:00,Summer,0,1.0,Clear,30.34,74.0,0.0,36,120,156,2011,7,Tuesday
3145,2011-07-19 23:00:00,Summer,0,1.0,Rainy,29.52,79.0,11.0014,19,73,92,2011,7,Tuesday
3147,2011-08-01 01:00:00,Summer,0,1.0,Clear,29.52,74.0,12.998,5,12,17,2011,8,Monday
3148,2011-08-01 02:00:00,Summer,0,1.0,Clear,28.7,74.0,7.0015,4,7,11,2011,8,Monday
3152,2011-08-01 06:00:00,Summer,0,1.0,Clear,27.06,83.0,6.0032,3,97,100,2011,8,Monday
3155,2011-08-01 09:00:00,Summer,0,1.0,Clear,33.62,41.0,0.0,27,139,166,2011,8,Monday
3157,2011-08-01 11:00:00,Summer,0,1.0,Clear,36.08,32.0,11.0014,53,66,119,2011,8,Monday
3158,2011-08-01 12:00:00,Summer,0,1.0,Clear,36.9,33.0,16.9979,53,115,168,2011,8,Monday
3161,2011-08-01 15:00:00,Summer,0,1.0,Clear,36.9,27.0,0.0,52,77,129,2011,8,Monday
3167,2011-08-01 21:00:00,Summer,0,1.0,Clear,28.7,70.0,16.9979,42,178,220,2011,8,Monday
3172,2011-08-02 02:00:00,Summer,0,1.0,Clear,27.88,69.0,0.0,2,6,8,2011,8,Tuesday
3177,2011-08-02 07:00:00,Summer,0,1.0,Clear,29.52,61.0,19.0012,15,320,335,2011,8,Tuesday
3182,2011-08-02 12:00:00,Summer,0,1.0,Clear,35.26,30.0,19.0012,45,112,157,2011,8,Tuesday
3184,2011-08-02 14:00:00,Summer,0,1.0,Clear,36.9,25.0,19.0012,45,114,159,2011,8,Tuesday
3186,2011-08-02 16:00:00,Summer,0,1.0,Clear,36.9,25.0,19.0012,58,216,274,2011,8,Tuesday
3190,2011-08-02 20:00:00,Summer,0,1.0,Mist,33.62,46.0,16.9979,40,248,288,2011,8,Tuesday
3191,2011-08-02 21:00:00,Summer,0,1.0,Clear,32.8,52.0,15.0013,53,201,254,2011,8,Tuesday
3192,2011-08-02 22:00:00,Summer,0,1.0,Mist,31.98,59.0,11.0014,22,169,191,2011,8,Tuesday
3193,2011-08-02 23:00:00,Summer,0,1.0,Mist,32.8,49.0,11.0014,29,103,132,2011,8,Tuesday
3194,2011-08-03 00:00:00,Summer,0,1.0,Mist,32.8,49.0,11.0014,11,32,43,2011,8,Wednesday
3196,2011-08-03 02:00:00,Summer,0,1.0,Mist,31.98,49.0,11.0014,2,9,11,2011,8,Wednesday
3197,2011-08-03 03:00:00,Summer,0,1.0,Mist,31.16,55.0,6.0032,0,4,4,2011,8,Wednesday
3198,2011-08-03 04:00:00,Summer,0,1.0,Mist,31.16,52.0,11.0014,0,7,7,2011,8,Wednesday
3207,2011-08-03 13:00:00,Summer,0,1.0,Mist,31.16,58.0,15.0013,37,107,144,2011,8,Wednesday
3209,2011-08-03 15:00:00,Summer,0,1.0,Mist,28.7,79.0,8.9981,31,87,118,2011,8,Wednesday
3215,2011-08-03 21:00:00,Summer,0,1.0,Mist,27.88,89.0,8.9981,7,81,88,2011,8,Wednesday
3222,2011-08-04 04:00:00,Summer,0,1.0,Mist,27.88,89.0,0.0,0,7,7,2011,8,Thursday
3227,2011-08-04 09:00:00,Summer,0,1.0,Clear,29.52,74.0,22.0028,25,162,187,2011,8,Thursday
3228,2011-08-04 10:00:00,Summer,0,1.0,Clear,29.52,71.0,19.9995,24,89,113,2011,8,Thursday
3235,2011-08-04 17:00:00,Summer,0,1.0,Clear,31.16,62.0,22.0028,91,464,555,2011,8,Thursday
3245,2011-08-05 03:00:00,Summer,0,1.0,Clear,26.24,78.0,6.0032,0,6,6,2011,8,Friday
3249,2011-08-05 07:00:00,Summer,0,1.0,Clear,27.06,78.0,8.9981,23,247,270,2011,8,Friday
3250,2011-08-05 08:00:00,Summer,0,1.0,Clear,28.7,65.0,15.0013,39,415,454,2011,8,Friday
3253,2011-08-05 11:00:00,Summer,0,1.0,Mist,31.16,52.0,16.9979,44,103,147,2011,8,Friday
3255,2011-08-05 13:00:00,Summer,0,1.0,Clear,31.98,52.0,16.9979,40,164,204,2011,8,Friday
3262,2011-08-05 20:00:00,Summer,0,1.0,Clear,29.52,58.0,15.0013,70,221,291,2011,8,Friday
3267,2011-08-06 01:00:00,Summer,1,0.0,Clear,27.06,78.0,11.0014,17,50,67,2011,8,Saturday
3280,2011-08-06 14:00:00,Summer,1,0.0,Clear,33.62,52.0,16.9979,176,204,380,2011,8,Saturday
3293,2011-08-07 03:00:00,Summer,1,0.0,Mist,28.7,84.0,8.9981,9,23,32,2011,8,Sunday
3295,2011-08-07 05:00:00,Summer,1,0.0,Clear,28.7,89.0,12.998,1,4,5,2011,8,Sunday
3299,2011-08-07 09:00:00,Summer,1,0.0,Clear,31.16,75.0,7.0015,82,102,184,2011,8,Sunday
3305,2011-08-07 15:00:00,Summer,1,0.0,Rainy,29.52,74.0,19.9995,118,208,326,2011,8,Sunday
3306,2011-08-07 16:00:00,Summer,1,0.0,Rainy,29.52,74.0,19.9995,74,119,193,2011,8,Sunday
3308,2011-08-07 18:00:00,Summer,1,0.0,Clear,29.52,74.0,6.0032,74,155,229,2011,8,Sunday
3309,2011-08-07 19:00:00,Summer,1,0.0,Clear,29.52,79.0,11.0014,68,160,228,2011,8,Sunday
3316,2011-08-08 02:00:00,Summer,0,1.0,Clear,27.06,89.0,0.0,4,3,7,2011,8,Monday
3317,2011-08-08 03:00:00,Summer,0,1.0,Clear,27.06,89.0,0.0,1,0,1,2011,8,Monday
3322,2011-08-08 08:00:00,Summer,0,1.0,Clear,30.34,58.0,22.0028,29,320,349,2011,8,Monday
3329,2011-08-08 15:00:00,Summer,0,1.0,Clear,34.44,41.0,19.9995,40,86,126,2011,8,Monday
3332,2011-08-08 18:00:00,Summer,0,1.0,Clear,34.44,41.0,8.9981,64,465,529,2011,8,Monday
3334,2011-08-08 20:00:00,Summer,0,1.0,Clear,32.8,55.0,0.0,71,215,286,2011,8,Monday
3347,2011-08-09 09:00:00,Summer,0,1.0,Mist,31.98,62.0,8.9981,34,141,175,2011,8,Tuesday
3354,2011-08-09 16:00:00,Summer,0,1.0,Clear,35.26,39.0,19.9995,57,228,285,2011,8,Tuesday
3356,2011-08-09 18:00:00,Summer,0,1.0,Clear,32.8,55.0,12.998,97,488,585,2011,8,Tuesday
3374,2011-08-10 12:00:00,Summer,0,1.0,Clear,33.62,38.0,19.9995,74,166,240,2011,8,Wednesday
3379,2011-08-10 17:00:00,Summer,0,1.0,Clear,34.44,26.0,19.9995,71,513,584,2011,8,Wednesday
3381,2011-08-10 19:00:00,Summer,0,1.0,Clear,32.8,26.0,16.9979,79,334,413,2011,8,Wednesday
3384,2011-08-10 22:00:00,Summer,0,1.0,Clear,30.34,37.0,0.0,17,122,139,2011,8,Wednesday
3385,2011-08-10 23:00:00,Summer,0,1.0,Clear,30.34,37.0,6.0032,14,94,108,2011,8,Wednesday
3387,2011-08-11 01:00:00,Summer,0,1.0,Clear,28.7,45.0,8.9981,9,17,26,2011,8,Thursday
3390,2011-08-11 04:00:00,Summer,0,1.0,Clear,26.24,57.0,11.0014,1,4,5,2011,8,Thursday
3392,2011-08-11 06:00:00,Summer,0,1.0,Clear,25.42,65.0,11.0014,5,101,106,2011,8,Thursday
3397,2011-08-11 11:00:00,Summer,0,1.0,Clear,31.16,35.0,16.9979,59,128,187,2011,8,Thursday
3404,2011-08-11 18:00:00,Summer,0,1.0,Clear,31.98,29.0,6.0032,74,497,571,2011,8,Thursday
3406,2011-08-11 20:00:00,Summer,0,1.0,Clear,29.52,37.0,8.9981,56,232,288,2011,8,Thursday
3408,2011-08-11 22:00:00,Summer,0,1.0,Clear,28.7,48.0,0.0,34,123,157,2011,8,Thursday
3419,2011-08-12 09:00:00,Summer,0,1.0,Clear,29.52,34.0,8.9981,27,178,205,2011,8,Friday
3422,2011-08-12 12:00:00,Summer,0,1.0,Clear,32.8,27.0,0.0,55,167,222,2011,8,Friday
3426,2011-08-12 16:00:00,Summer,0,1.0,Clear,33.62,28.0,0.0,68,266,334,2011,8,Friday
3429,2011-08-12 19:00:00,Summer,0,1.0,Clear,30.34,42.0,15.0013,101,284,385,2011,8,Friday
3430,2011-08-12 20:00:00,Summer,0,1.0,Clear,29.52,42.0,15.0013,77,210,287,2011,8,Friday
3435,2011-08-13 01:00:00,Summer,1,0.0,Mist,27.88,57.0,6.0032,13,64,77,2011,8,Saturday
3437,2011-08-13 03:00:00,Summer,1,0.0,Clear,27.06,65.0,8.9981,9,18,27,2011,8,Saturday
3442,2011-08-13 08:00:00,Summer,1,0.0,Mist,28.7,65.0,11.0014,28,90,118,2011,8,Saturday
3446,2011-08-13 12:00:00,Summer,1,0.0,Mist,27.06,89.0,11.0014,175,246,421,2011,8,Saturday
3448,2011-08-13 14:00:00,Summer,1,0.0,Clear,30.34,70.0,16.9979,113,146,259,2011,8,Saturday
3451,2011-08-13 17:00:00,Summer,1,0.0,Mist,29.52,74.0,16.9979,97,172,269,2011,8,Saturday
3453,2011-08-13 19:00:00,Summer,1,0.0,Mist,27.88,79.0,19.0012,67,170,237,2011,8,Saturday
3457,2011-08-13 23:00:00,Summer,1,0.0,Mist,27.06,83.0,22.0028,25,95,120,2011,8,Saturday
3458,2011-08-14 00:00:00,Summer,1,1.0,Rainy,27.06,83.0,19.9995,19,71,90,2011,8,Sunday
3460,2011-08-14 02:00:00,Summer,1,0.0,Rainy,26.24,89.0,15.0013,13,49,62,2011,8,Sunday
3462,2011-08-14 04:00:00,Summer,1,0.0,Rainy,26.24,94.0,12.998,1,2,3,2011,8,Sunday
3465,2011-08-14 07:00:00,Summer,1,0.0,Mist,27.06,89.0,12.998,4,20,24,2011,8,Sunday
3472,2011-08-14 14:00:00,Summer,1,0.0,Clear,30.34,70.0,12.998,126,244,370,2011,8,Sunday
3475,2011-08-14 17:00:00,Summer,1,0.0,Clear,31.16,62.0,8.9981,133,196,329,2011,8,Sunday
3481,2011-08-14 23:00:00,Summer,1,0.0,Rainy,24.6,83.0,0.0,5,22,27,2011,8,Sunday
3483,2011-08-15 01:00:00,Summer,0,1.0,Mist,24.6,88.0,8.9981,1,9,10,2011,8,Monday
3484,2011-08-15 02:00:00,Summer,0,1.0,Mist,24.6,83.0,0.0,0,3,3,2011,8,Monday
3485,2011-08-15 03:00:00,Summer,0,1.0,Clear,24.6,83.0,12.998,1,6,7,2011,8,Monday
3486,2011-08-15 04:00:00,Summer,0,1.0,Clear,24.6,83.0,8.9981,1,4,5,2011,8,Monday
3488,2011-08-15 06:00:00,Summer,0,1.0,Clear,24.6,88.0,16.9979,3,87,90,2011,8,Monday
3498,2011-08-15 16:00:00,Summer,0,1.0,Clear,30.34,55.0,22.0028,58,225,283,2011,8,Monday
3503,2011-08-15 21:00:00,Summer,0,1.0,Clear,27.06,65.0,12.998,34,150,184,2011,8,Monday
3510,2011-08-16 04:00:00,Summer,0,1.0,Clear,26.24,69.0,19.9995,0,5,5,2011,8,Tuesday
3520,2011-08-16 14:00:00,Summer,0,1.0,Clear,31.16,45.0,27.9993,65,117,182,2011,8,Tuesday
3526,2011-08-16 20:00:00,Summer,0,1.0,Clear,30.34,51.0,0.0,48,232,280,2011,8,Tuesday
3529,2011-08-16 23:00:00,Summer,0,1.0,Clear,27.06,65.0,8.9981,20,57,77,2011,8,Tuesday
3530,2011-08-17 00:00:00,Summer,0,1.0,Clear,27.06,69.0,6.0032,8,16,24,2011,8,Wednesday
3537,2011-08-17 07:00:00,Summer,0,1.0,Clear,27.06,65.0,6.0032,12,296,308,2011,8,Wednesday
3539,2011-08-17 09:00:00,Summer,0,1.0,Clear,30.34,48.0,6.0032,31,178,209,2011,8,Wednesday
3544,2011-08-17 14:00:00,Summer,0,1.0,Clear,33.62,36.0,11.0014,54,138,192,2011,8,Wednesday
3556,2011-08-18 02:00:00,Summer,0,1.0,Clear,27.06,65.0,15.0013,2,4,6,2011,8,Thursday
3559,2011-08-18 05:00:00,Summer,0,1.0,Clear,26.24,78.0,19.0012,0,27,27,2011,8,Thursday
3564,2011-08-18 10:00:00,Summer,0,1.0,Clear,30.34,66.0,16.9979,37,92,129,2011,8,Thursday
3566,2011-08-18 12:00:00,Summer,0,1.0,Clear,32.8,52.0,19.0012,34,139,173,2011,8,Thursday
3567,2011-08-18 13:00:00,Summer,0,1.0,Clear,32.8,52.0,23.9994,33,154,187,2011,8,Thursday
3574,2011-08-18 20:00:00,Summer,0,1.0,Clear,27.06,83.0,7.0015,24,141,165,2011,8,Thursday
3575,2011-08-18 21:00:00,Summer,0,1.0,Mist,27.88,79.0,0.0,12,137,149,2011,8,Thursday
3580,2011-08-19 02:00:00,Summer,0,1.0,Rainy,26.24,83.0,0.0,0,8,8,2011,8,Friday
3597,2011-08-19 19:00:00,Summer,0,1.0,Rainy,25.42,73.0,31.0009,33,132,165,2011,8,Friday
3599,2011-08-19 21:00:00,Summer,0,1.0,Clear,25.42,83.0,8.9981,18,89,107,2011,8,Friday
3601,2011-08-19 23:00:00,Summer,0,1.0,Mist,24.6,88.0,6.0032,18,88,106,2011,8,Friday
3617,2011-09-01 15:00:00,Fall,0,1.0,Clear,29.52,51.0,8.9981,39,135,174,2011,9,Thursday
3630,2011-09-02 04:00:00,Fall,0,1.0,Clear,24.6,83.0,6.0032,2,2,4,2011,9,Friday
3638,2011-09-02 12:00:00,Fall,0,1.0,Mist,27.06,69.0,15.0013,82,178,260,2011,9,Friday
3645,2011-09-02 19:00:00,Fall,0,1.0,Clear,27.06,69.0,8.9981,67,220,287,2011,9,Friday
3648,2011-09-02 22:00:00,Fall,0,1.0,Mist,26.24,73.0,11.0014,33,114,147,2011,9,Friday
3654,2011-09-03 04:00:00,Fall,1,0.0,Clear,25.42,73.0,11.0014,3,4,7,2011,9,Saturday
3658,2011-09-03 08:00:00,Fall,1,0.0,Clear,26.24,69.0,11.0014,24,65,89,2011,9,Saturday
3668,2011-09-03 18:00:00,Fall,1,0.0,Clear,29.52,70.0,11.0014,160,179,339,2011,9,Saturday
3671,2011-09-03 21:00:00,Fall,1,1.0,Clear,27.88,83.0,8.9981,71,93,164,2011,9,Saturday
3673,2011-09-03 23:00:00,Fall,1,0.0,Clear,27.06,85.0,8.9981,46,77,123,2011,9,Saturday
3679,2011-09-04 05:00:00,Fall,1,0.0,Clear,26.24,83.0,8.9981,1,5,6,2011,9,Sunday
3683,2011-09-04 09:00:00,Fall,1,0.0,Clear,27.06,78.0,11.0014,87,102,189,2011,9,Sunday
3684,2011-09-04 10:00:00,Fall,1,1.0,Clear,28.7,74.0,8.9981,150,147,297,2011,9,Sunday
3689,2011-09-04 15:00:00,Fall,1,1.0,Clear,31.98,66.0,19.0012,218,192,410,2011,9,Sunday
3691,2011-09-04 17:00:00,Fall,1,0.0,Clear,31.16,66.0,15.0013,204,172,376,2011,9,Sunday
3694,2011-09-04 20:00:00,Fall,1,1.0,Clear,30.34,70.0,19.9995,104,125,229,2011,9,Sunday
3696,2011-09-04 22:00:00,Fall,1,0.0,Mist,29.52,74.0,19.0012,70,85,155,2011,9,Sunday
3699,2011-09-05 01:00:00,Fall,0,0.0,Mist,27.88,79.0,7.0015,19,35,54,2011,9,Monday
3702,2011-09-05 04:00:00,Fall,0,0.0,Mist,27.88,69.0,19.0012,3,5,8,2011,9,Monday
3703,2011-09-05 05:00:00,Fall,0,0.0,Mist,27.06,74.0,11.0014,2,4,6,2011,9,Monday
3705,2011-09-05 07:00:00,Fall,0,0.0,Clear,27.06,74.0,11.0014,11,30,41,2011,9,Monday
3710,2011-09-05 12:00:00,Fall,0,0.0,Mist,29.52,70.0,12.998,141,212,353,2011,9,Monday
3713,2011-09-05 15:00:00,Fall,0,0.0,Mist,27.88,79.0,19.0012,111,142,253,2011,9,Monday
3714,2011-09-05 16:00:00,Fall,0,0.0,Mist,27.88,79.0,19.0012,92,192,284,2011,9,Monday
3716,2011-09-05 18:00:00,Fall,0,0.0,Clear,27.06,89.0,6.0032,31,92,123,2011,9,Monday
3718,2011-09-05 20:00:00,Fall,0,0.0,Rainy,27.06,94.0,16.9979,26,56,82,2011,9,Monday
3719,2011-09-05 21:00:00,Fall,0,0.0,Mist,27.06,94.0,19.9995,20,40,60,2011,9,Monday
3721,2011-09-05 23:00:00,Fall,0,0.0,Rainy,22.96,88.0,26.0027,3,17,20,2011,9,Monday
3726,2011-09-06 05:00:00,Fall,0,1.0,Rainy,22.14,88.0,23.9994,1,20,21,2011,9,Tuesday
3730,2011-09-06 09:00:00,Fall,0,1.0,Mist,22.14,81.0,27.9993,18,167,185,2011,9,Tuesday
3733,2011-09-06 12:00:00,Fall,0,1.0,Rainy,22.14,83.0,26.0027,16,51,67,2011,9,Tuesday
3738,2011-09-06 17:00:00,Fall,0,1.0,Mist,22.14,88.0,26.0027,15,276,291,2011,9,Tuesday
3742,2011-09-06 21:00:00,Fall,0,1.0,Rainy,22.14,88.0,19.0012,12,109,121,2011,9,Tuesday
3743,2011-09-06 22:00:00,Fall,0,1.0,Mist,22.14,94.0,22.0028,5,79,84,2011,9,Tuesday
3744,2011-09-06 23:00:00,Fall,0,1.0,Rainy,22.14,94.0,16.9979,2,56,58,2011,9,Tuesday
3752,2011-09-07 07:00:00,Fall,0,1.0,Rainy,24.6,88.0,6.0032,3,83,86,2011,9,Wednesday
3753,2011-09-07 08:00:00,Fall,0,1.0,Rainy,25.42,94.0,6.0032,9,319,328,2011,9,Wednesday
3755,2011-09-07 10:00:00,Fall,0,1.0,Rainy,24.6,88.0,8.9981,3,63,66,2011,9,Wednesday
3757,2011-09-07 12:00:00,Fall,0,1.0,Rainy,22.96,94.0,0.0,1,21,22,2011,9,Wednesday
3759,2011-09-07 14:00:00,Fall,0,1.0,Rainy,24.6,93.0,0.0,1,24,25,2011,9,Wednesday
3760,2011-09-07 15:00:00,Fall,0,1.0,Rainy,25.42,94.0,7.0015,3,55,58,2011,9,Wednesday
3767,2011-09-07 22:00:00,Fall,0,1.0,Rainy,25.42,94.0,11.0014,3,26,29,2011,9,Wednesday
3771,2011-09-08 03:00:00,Fall,0,1.0,Rainy,25.42,94.0,0.0,0,2,2,2011,9,Thursday
3772,2011-09-08 04:00:00,Fall,0,1.0,Mist,25.42,94.0,6.0032,0,3,3,2011,9,Thursday
3773,2011-09-08 05:00:00,Fall,0,1.0,Rainy,25.42,94.0,6.0032,1,13,14,2011,9,Thursday
3782,2011-09-08 14:00:00,Fall,0,1.0,Mist,28.7,79.0,23.9994,15,105,120,2011,9,Thursday
3789,2011-09-08 21:00:00,Fall,0,1.0,Rainy,26.24,94.0,7.0015,6,76,82,2011,9,Thursday
3792,2011-09-09 00:00:00,Fall,0,1.0,Rainy,26.24,94.0,12.998,1,15,16,2011,9,Friday
3794,2011-09-09 02:00:00,Fall,0,1.0,Mist,25.42,100.0,16.9979,1,7,8,2011,9,Friday
3795,2011-09-09 03:00:00,Fall,0,1.0,Mist,25.42,94.0,16.9979,1,1,2,2011,9,Friday
3797,2011-09-09 05:00:00,Fall,0,1.0,Mist,25.42,94.0,8.9981,0,14,14,2011,9,Friday
3805,2011-09-09 13:00:00,Fall,0,1.0,Clear,28.7,79.0,6.0032,14,108,122,2011,9,Friday
3806,2011-09-09 14:00:00,Fall,0,1.0,Clear,29.52,74.0,6.0032,29,119,148,2011,9,Friday
3808,2011-09-09 16:00:00,Fall,0,1.0,Clear,30.34,66.0,8.9981,41,244,285,2011,9,Friday
3813,2011-09-09 21:00:00,Fall,0,1.0,Clear,27.06,89.0,0.0,49,154,203,2011,9,Friday
3816,2011-09-10 00:00:00,Fall,1,0.0,Clear,25.42,94.0,0.0,32,84,116,2011,9,Saturday
3818,2011-09-10 02:00:00,Fall,1,1.0,Mist,24.6,97.0,7.0015,18,46,64,2011,9,Saturday
3822,2011-09-10 06:00:00,Fall,1,0.0,Clear,23.78,94.0,11.0014,0,6,6,2011,9,Saturday
3831,2011-09-10 15:00:00,Fall,1,0.0,Clear,30.34,55.0,15.0013,217,263,480,2011,9,Saturday
3833,2011-09-10 17:00:00,Fall,1,0.0,Clear,30.34,55.0,15.0013,185,275,460,2011,9,Saturday
3834,2011-09-10 18:00:00,Fall,1,0.0,Clear,29.52,58.0,12.998,119,241,360,2011,9,Saturday
3835,2011-09-10 19:00:00,Fall,1,1.0,Clear,28.7,58.0,8.9981,101,214,315,2011,9,Saturday
3839,2011-09-10 23:00:00,Fall,1,0.0,Mist,25.42,88.0,0.0,32,107,139,2011,9,Saturday
3844,2011-09-11 04:00:00,Fall,1,0.0,Clear,24.6,83.0,8.9981,3,6,9,2011,9,Sunday
3857,2011-09-11 17:00:00,Fall,1,0.0,Clear,29.52,51.0,8.9981,152,228,380,2011,9,Sunday
3858,2011-09-11 18:00:00,Fall,1,0.0,Clear,27.88,65.0,19.9995,110,229,339,2011,9,Sunday
3860,2011-09-11 20:00:00,Fall,1,0.0,Clear,25.42,73.0,7.0015,65,161,226,2011,9,Sunday
3867,2011-09-12 04:00:00,Fall,0,1.0,Clear,22.14,94.0,7.0015,0,4,4,2011,9,Monday
3868,2011-09-12 05:00:00,Fall,0,1.0,Clear,22.96,83.0,0.0,1,23,24,2011,9,Monday
3869,2011-09-12 06:00:00,Fall,0,1.0,Clear,22.96,83.0,0.0,1,108,109,2011,9,Monday
3872,2011-09-12 09:00:00,Fall,0,1.0,Clear,26.24,69.0,0.0,21,155,176,2011,9,Monday
3877,2011-09-12 14:00:00,Fall,0,1.0,Clear,30.34,51.0,11.0014,60,129,189,2011,9,Monday
3887,2011-09-13 00:00:00,Fall,0,1.0,Clear,24.6,88.0,7.0015,7,19,26,2011,9,Tuesday
3890,2011-09-13 03:00:00,Fall,0,1.0,Clear,23.78,83.0,0.0,2,2,4,2011,9,Tuesday
3893,2011-09-13 06:00:00,Fall,0,1.0,Clear,22.96,88.0,7.0015,6,116,122,2011,9,Tuesday
3895,2011-09-13 08:00:00,Fall,0,1.0,Clear,24.6,81.0,7.0015,26,399,425,2011,9,Tuesday
3898,2011-09-13 11:00:00,Fall,0,1.0,Clear,28.7,61.0,11.0014,33,120,153,2011,9,Tuesday
3899,2011-09-13 12:00:00,Fall,0,1.0,Clear,29.52,58.0,15.0013,43,144,187,2011,9,Tuesday
3900,2011-09-13 13:00:00,Fall,0,1.0,Clear,30.34,51.0,19.0012,48,136,184,2011,9,Tuesday
3902,2011-09-13 15:00:00,Fall,0,1.0,Clear,30.34,51.0,19.9995,35,145,180,2011,9,Tuesday
